id,title,year,director
"LoW21","Shoes","1920","Weber"
"Z9605","Mr. Holland's Opus","1996","UnYear96"
"ARu10","Choose Me","1984","Rudolph"
"StR8","Star of Midnight","1935","S.Roberts"
"LBe10","La Femme Nikita","1991","Besson"
"SS04","Firelight","1964","Spielberg"
"StR5","One Sunday Afternnon","1933","S.Roberts"
"SS02","Time Again","1963","Spielberg"
"SS03","Escape to Nowhere","1962","Spielberg"
"PVh19","Showgirls","1996","P.Verhoeven"
"SS00","The Last Train Wreck","1957","Spielberg"
"PVh18","Basic Instinct","1992","P.Verhoeven"
"SS01","Fighter Squad","1960","Spielberg"
"PVh17","Total Recall","1990","P.Verhoeven"
"PVh16","Robocop","1988","P.Verhoeven"
"ITr1","Middle-age Crazy","1980","Trent"
"PVh13","The 4th Man","1983","P.Verhoeven"
"PVh12","Spetters","1981","P.Verhoeven"
"StR9","The Man Who Broke the Bank at Monte Carlo","1935","S.Roberts"
"LoW10","The Dumb Girl of Portici","1916","Weber"
"Z9615","The Frighteners","1996","UnYear96"
"LoW11","The Juvenile Dancer Supreme, Lena Basquette in a Group of Classical Dances","1916","Weber"
"WWn300","The Republic Story","1991","Witney"
"StS1","sex, lies, and videotape","1989","Soderbergh"
"Z9610","Clueless","1996","UnYear96"
"SS10","E.T.","1983","Spielberg"
"LBe16","Moonshadow","1995","Besson"
"LCh45","Cellular","2004","L.Cohen"
"LBe15","Leon, the Professional","1994","Besson"
"JFr8","Marquis de Sade: Justine","1968","Franco"
"LBe21","Jeanne d'Arc","2000","Besson"
"LBe20","The Messenger","1999","Besson"
"JuT15","Earth Girls Are Easy","1989","Temple"
"GaK10","Some Kind of a Nut","1970","Kanin"
"JSb30","The Reunion","1990","Schatzberg"
"LMe10","Queen Elizabeth","1912","Mercanton"
"Z9625","Fled","1996","UnYear96"
"SvA10","South Central","1992","S.Anderson"
"Z9620","Fly Away Home ","1996","UnYear96"
"AkK26","Derzu Uzala","1975","Kurosawa"
"DWG5","The Call of the Wild","1908","Griffith"
"AkK25","Tora, Tora, Tora","1970","Kurosawa"
"SS29","To Wong Foo, Thanks for Everything, Julie Newmar","1995","Spielberg"
"MeC10","Femme Fatale","1998","Cruper"
"DWG6","Lines of White on a Sullen Sea","1908","Griffith"
"AkK28","Ran","1986","Kurosawa"
"SS26","Schindler's List","1993","Spielberg"
"DWG7","The Sealed Room","1909","Griffith"
"AkK27","Kagemusha","1981","Kurosawa"
"DWG8","A Corner in Wheat","1909","Griffith"
"AkK22","High and Low","1963","Kurosawa"
"SS24","Jurassic Park","1993","Spielberg"
"DWG9","The Lonely Villa","1909","Griffith"
"AkK21","Sanjuro","1962","Kurosawa"
"AkK24","Dodeskaden","1970","Kurosawa"
"AkK23","Red Beard","1965","Kurosawa"
"SlD10","K\"uhle Wampe","1932","Dudow"
"SaD10","Robert Having His Nipple Pierced","1970","Daley"
"RiR15","Bad Boys","1983","Rick~Rosenthal"
"AkK29","Akira Kurosawa Dreams","1990","Kurosawa"
"BbB3","Murder, Incorporated","1957","Burt~Balaban"
"RiR10","Halloween II","1981","Rick~Rosenthal"
"Z9635","Eye for an Eye","1996","UnYear96"
"ICs3","A Child Is Waiting","1962","JCassavetes"
"ToG20","QB VII","1980","Gries"
"SS32","The Lost World: Jurrasic Park","1997","Spielberg"
"ICs4","Faces","1968","JCassavetes"
"GaK20","Some Kind of Hero","1982","Kanin"
"AkK31","Madadayo","1993","Kurosawa"
"ICs1","Shadows","1961","JCassavetes"
"Z9630","One Fine Day","1996","UnYear96"
"AkK30","Rhapsody in August","1991","Kurosawa"
"ICs2","Too Late Blues","1962","JCassavetes"
"ICs7","A Woman Under the Influence","1974","JCassavetes"
"ICs8","Opening Night","1978","JCassavetes"
"ICs5","Husbands","1970","JCassavetes"
"ToG22","The Greatest","1980","Gries"
"ICs6","Minnie and Moskowitz","1971","JCassavetes"
"SS18","Indiana Jones and the Last Crusade","1989","Spielberg"
"SS15","Empire of the Sun","1987","Spielberg"
"SS13","The Color Purple","1985","Spielberg"
"StS5","King of the Hill","1993","Soderbergh"
"SS11","Twilight Zone","1983","Spielberg"
"SS12","Indiana Jones and the Temple of Doom","1984","Spielberg"
"StS2","Kafka","1991","Soderbergh"
"SS19","Indiana Jones and the Holy Grail","1990","Spielberg"
"Z9645","Michael","1996","UnYear96"
"ICr2","The Dance of Life","1929","Cromwell"
"SS20","Always","1990","Spielberg"
"SS21","Hook","1991","Spielberg"
"ICr6","The Texan","1930","Cromwell"
"DWG1","The Adventures of Dolly","1908","Griffith"
"ICr7","For the Defense","1930","Cromwell"
"Z9640","Pagemaster","1996","UnYear96"
"ICr4","Street of Chance","1930","Cromwell"
"DWG3","For the Love of Gold","1908","Griffith"
"ICr5","Tom Sawyer","1930","Cromwell"
"CSe4","Why Not","1978","Serreau"
"CSe2","On s'Est Tromp\'e d'Histoire de l'Amour","1973","Serreau"
"GP21","M\"adchen in Uniform","1939","G.W.Pabst"
"GP25","Der Proze\ss","1948","G.W.Pabst"
"GP28","Ten Days to Die","1954","G.W.Pabst"
"LMC12","Ruggles of Red Gap","1935","McCarey"
"LMC15","The Awful Truth","1937","McCarey"
"LMC16","Love Affair","1939","McCarey"
"LMC13","The Milky Way","1936","McCarey"
"HWY10","Five Girls and a Rope","1992","Yeh"
"HB40","Beau Brummel","1924","H.Beaumont"
"LMC14","Make Way for Tomorrow","1937","McCarey"
"LMC19","The Bells of St.~Mary's","1945","McCarey"
"Z9655","The Chain","1996","UnYear96"
"IMx10","Foxhole in Cairo","1960","Moxey"
"LMC18","Going My Way","1944","McCarey"
"Z9650","House Arrest ","1996","UnYear96"
"Lob9","This is My Life","1996","Obst"
"AkK15","Record of a Living Being","1955","Kurosawa"
"AkK14","Shichinin no Samurai","1954","Kurosawa"
"AkK17","The Lower Depths","1957","Kurosawa"
"ICs9","The Killing of a Chinese Bookie","1976","JCassavetes"
"AkK16","Throne of Blood","1956","Kurosawa"
"ToG15","Breakheart Pass","1976","Gries"
"AkK11","Rashomon","1950","Kurosawa"
"AkK10","Scandal","1950","Kurosawa"
"AkK13","Ikiru","1952","Kurosawa"
"SS33","Amistad","1997","Spielberg"
"AkK12","Ugetsu","1951","Kurosawa"
"SS34","Saving Private Ryan","1998","Spielberg"
"GP11","Westfront 1918","1930","G.W.Pabst"
"GP13","Dreigroschenoper","1931","G.W.Pabst"
"WlM10","Mr.~District Attorney","1941","W.Morgan"
"AkK19","The Bad Sleep Well","1960","Kurosawa"
"GP14","Kamaradschaft","1931","G.W.Pabst"
"AkK18","The Hidden Fortress","1958","Kurosawa"
"GP18","Feuertaufe","1933","G.W.Pabst"
"LMC23","An Affair to Remember","1957","McCarey"
"MPa3","Gribouille","1937","Pagnol"
"MPa4","La Femme du Boulanger","1938","Pagnol"
"MPa5","La Fille du Puisatier","1946","Pagnol"
"HB30","Main Street","1923","H.Beaumont"
"LMC24","Heaven Knows Mr.~Allison","1957","McCarey"
"Z9667","Metro","1996","UnYear96"
"MPa1","Cesar","1934","Pagnol"
"MCb10","Butterfly","1981","Cimber"
"HyK10","Gummo","1997","Korine"
"ToG10","Breakout","1975","Gries"
"Z9665","Liar","1996","UnYear96"
"AkK20","Yojimbo","1961","Kurosawa"
"Z9661","Kiss of Death","1996","UnYear96"
"MPa7","Manon des Sources","1952","Pagnol"
"CSe6","But What Do Women Want","1978","Serreau"
"RNe23","Embryo","1976","R.Nelson"
"FM10","Tabu","1931","F.W.Murnau"
"El13","Wenn Vier Dasselbe Tun","1917","Lubitsch"
"JOx10","Thank You and Goodnight","1992","Oxenberg"
"El15","Ein Fideles Gef\"angnis","1918","Lubitsch"
"LMa3","The Lovers","1958","Malle"
"LMa2","Frantic","1957","Malle"
"HB60","His Majesty Bunker Bean","1925","H.Beaumont"
"LMa6","Le fue Follet","1963","Malle"
"LMa5","A very Private Affair","1962","Malle"
"LMa4","Zazie dans le Metro","1961","Malle"
"Ph4","The Red Badge of Courage","1977","Phillips"
"RNe10","Charly","1968","R.Nelson"
"PSp12","Wayne's World","1991","Spheeris"
"PSp10","Prison Stories: Women on the Inside","1991","Spheeris"
"StW9","Great Expectations","1934","S.Walker"
"RNe15","Soldier Blue","1970","R.Nelson"
"StW7","White Woman","1933","S.Walker"
"StW6","The Eagle and the Hawk","1933","S.Walker"
"CCG8","Hannah K","1983","CostaGavras"
"SPv10","The Waltz King","1963","Previn"
"CCG7","Missing","1982","CostaGavras"
"KuN36","Tarzan and the Huntress","1947","K.Neumann"
"ShI41","Ballad of Narayama","1981","Imamura"
"CCG6","Special Section","1975","CostaGavras"
"ShI40","Vengeance is Mine","1980","Imamura"
"CCG5","State of Siege","1972","CostaGavras"
"CCG4","L'Aveu","1970","CostaGavras"
"KuN33","Tarzan and the Leopard Woman","1946","K.Neumann"
"GGr18","Once is Not Enough","1975","Guy~Green"
"CCG3","Z","1969","CostaGavras"
"HB50","Babbitt","1924","H.Beaumont"
"CCG2","Un Homme de Trop","1967","CostaGavras"
"CCG1","The Sleeping Car Murders","1965","CostaGavras"
"KuN30","Tarzan and the Amazons","1945","K.Neumann"
"GGr12","Diamond Head","1963","Guy~Green"
"GGr10","The Angry Silence","1960","Guy~Green"
"CDN10","Body Talk","1991","Nube"
"PSp14","The Beverly Hillbillies","1993","Spheeris"
"FLe10","Mail","1972","F.Levinson"
"RoT10","The Traitors","1962","Tronson"
"CSi6","Bride of the Gorilla","1951","C.Siodmak"
"GuE10","Walpurgis Night","1935","Edgren"
"El35","Ich M\"ochte Kein Mann Sein","1920","Lubitsch"
"FrS10","The Chicken Chronicles","1977","F.Simon"
"JCu10","Butterfly","2000","Cuerda"
"RoT15","On the Run","1963","Tronson"
"HB80","Broadway Melody","1929","H.Beaumont"
"HB85","Dance, Fools, Dance","1931","H.Beaumont"
"CrC10","The X-files","1998","Carter"
"TTz9","The Window","1949","Tetzlaff"
"HB86","Laughing Sinners","1931","H.Beaumont"
"JPH10","The Farmer's Daughter","1940","J.Hogan"
"TTz8","Johnny Allegro","1948","Tetzlaff"
"ShI15","Buta to Gunkan","1961","Imamura"
"TTz6","The Window","1948","Tetzlaff"
"TTz4","Riff Raff","1946","Tetzlaff"
"TTz2","Fighting Father Dunne","1942","Tetzlaff"
"BsK9","The Playhouse","1921","B.Keaton"
"WMa3","House on Haunted Hill","1999","Malone"
"BsK8","The High Sign","1921","B.Keaton"
"BsK7","Hard Luck","1921","B.Keaton"
"BsK6","The Haunted House","1921","B.Keaton"
"BsK5","The Goat","1921","B.Keaton"
"BsK4","Neighbors","1921","B.Keaton"
"BsK3","The Scarecrow","1920","B.Keaton"
"BsK2","Convict 13","1920","B.Keaton"
"BsK1","One Week","1920","B.Keaton"
"HJS10","Parsifal","1982","Syberberg"
"WMa1","Scared to Death","1995","Malone"
"WMa2","Creature","1997","Malone"
"KuN14","The Fly","1958","K.Neumann"
"HB70","Our Dancing Daughters","1928","H.Beaumont"
"KuN12","Island of Lost Men","1939","K.Neumann"
"ShI20","Akai Satsui","1964","Imamura"
"FrB17","L'Homme qui plantait Les Arbres","1987","Back"
"ShI23","Jinruigaku Nyumon","1966","Imamura"
"FrB13","Crac","1981","Back"
"MPe5","The Debt","1990","M.Pereira"
"FrB11","Tout Rien","1978","Back"
"StZ5","A Civil Action","1998","Zaillian"
"StZ1","Searching for Bobbie Fisher","1993","Zaillian"
"PlW10","City Slickers II, The Legend of Curly's Gold","1994","Weiland"
"HJB10","The Master Race","1935","H.Biberman"
"GiB10","Ciao, Federico","1970","Bachmann"
"StL10","Tron","1982","Lisberger"
"DuW10","Some Will, Some Won't","1972","Wood"
"PaW10","Out of Ireland","1994","P.Wagner"
"FrB21","Le Fleuve aux Grandes Eaux","1993","Back"
"WhR10","Handgun","1993","Ransick"
"PaW14","Windhorse","1998","P.Wagner"
"ChF10","The Cruel Sea","1953","Frend"
"DHe10","Dunwich Horror","1970","D.Heller"
"PaF10","Clifford","1994","P.Flaherty"
"LvK10","The Journalist","1927","Kuleshov"
"THy10","Poison","1991","Haynes"
"ILd10","Beverly Hills Cop 3","1994","J.Landon"
"WiD20","Angels in the Outfield","1994","Dear"
"THy14","Safe","1995","Haynes"
"HB90","When Ladies Meet","1933","H.Beaumont"
"RDh10","Le `Petit Baigneur'","1967","Dhery"
"HB95","Murder in the Private Car","1934","H.Beaumont"
"TSy12","Patch Adams","1999","Shadyac"
"PJ12","Berlin-Alexanderplatz","1931","Jutzi"
"TSy10","Liar Liar","1997","Shadyac"
"AMg7","The Golden Arrow","1962","Margheriti"
"JfH10","Thank You, Mask Man","1968","J.Hale"
"AnT16","The Sacrifice","1986","Tarkovsky"
"WiD10","Timerider: The Adventure of Lyle Swann","1983","Dear"
"AnT12","Nostalgia","1983","Tarkovsky"
"KuN46","Rummelplatz der Liebe","1954","K.Neumann"
"KuN45","Carnival Story","1954","K.Neumann"
"ChW22","The Unsinkable Molly Brown","1964","Walters"
"KuN42","Tarzan and the She-Devil","1953","K.Neumann"
"ChW25","Walk, Don't Run","1966","Walters"
"HHo10","The Wild Party","1956","Horner"
"KuN40","Son Of Ali Baba","1952","K.Neumann"
"JMr10","SLC Punk!","1999","Merendino"
"KuN49","The Deerslayer","1957","K.Neumann"
"RCv10","Une Histoire d'Amour","1951","Clavel"
"RDW10","Love Me Tender","1956","R.D.Webb"
"JBr10","You Light Up My Life","1977","Joe~Brooks"
"MPi1","L'Amour Existe","1958","Pialat"
"ChW12","High Society","1956","Walters"
"AnC10","Smokey and the Hotwire Gang","1979","Cardoza"
"FDL20","Rulers of the City","1980","DiLeo"
"ChW16","Ask any Girl","1959","Walters"
"BbM5","The Camera: Je","1977","Mangolte"
"ChW18","Please Dont Eat the Daisies","1960","Walters"
"RWN26","Sherlock Holmes and the Spider Woman","1944","R.W.Neill"
"HJB50","Salt of the Earth","1954","H.Biberman"
"CGl103","Tosca","1956","Gallone"
"RWN28","The Scarlet Claw","1944","R.W.Neill"
"PhK11","Ladies of the Chorus","1949","Karlson"
"RWN24","Sherlock Holmes Faces Death","1943","R.W.Neill"
"LFr10","House on Bare Mountain","1962","Frost"
"FDL15","The Kidnap Syndicate","1978","DiLeo"
"JzS10","A Week in the Life of a Man","1999","Stuhr"
"LMi1","The Last Days of Pompeii","1908","Maggi"
"JoS20","Batman and Robin","1997","Schumacher"
"RWN20","Sherlock Holmes in Washington","1943","R.W.Neill"
"YvR6","Le Grand Blond avec une Chaussure Noire","1972","Y.Robert"
"GPl10","The Time Machine","1960","Pal"
"LMi5","Nero and the Burning of Rome","1909","Maggi"
"Z4815","Vice Academy, part 2","1990","Unknown48"
"DVs1","Murder Me Twice","1958","Swift"
"PHt1","On Her Majesty's Secret Service","1969","P.Hunt"
"JoS27","Phone Booth","2002","Schumacher"
"FDL10","The Hit Men","1976","DiLeo"
"HuC1","title","1956","Cornfield"
"PHt8","1776","1972","P.Hunt"
"JoB10","Wildfeuer","1991","Baier"
"HuC4","The Third Voice","1959","Cornfield"
"CGl109","Cathage in Flames","1959","Gallone"
"CGl107","Michel Strogoff","1959","Gallone"
"AMe10","Night of the Cobra Woman","1973","A.Meyer"
"RWN15","Frankenstein Meets the Wolf Man","1943","R.W.Neill"
"PhK25","Scandal Sheet","1952","Karlson"
"RWN10","Sherlock Holmes and the Secret Weapon","1942","R.W.Neill"
"ThC40","Swing Kids","1993","T.Carter"
"JGb3","Living in the World","1990","J.Gibbons"
"PhK28","99 River Street","1953","Karlson"
"PhK27","Kansas City Confidential","1953","Karlson"
"JGb7","Fugitive in Paris","1991","J.Gibbons"
"ABe10","Ma Vie En Rose","1997","Berliner"
"YvR3","Men Only Think of That","1954","Y.Robert"
"xHu10","Anjuman","1948","xHussein"
"JCB10","Celine","1992","Brisseau"
"JBa10","Gauzon Maudit","1995","Balasko"
"KCo15","The Land that Time Forgot","1974","Connor"
"CD20","Old Dracula","1973","C.Donner"
"PhK33","The Phenix City Story","1955","Karlson"
"JLo27","Don Giovanni","1979","Losey"
"RWN44","Terror by Night","1946","R.W.Neill"
"JLo25","Romantic Englishwoman","1975","Losey"
"RWN46","Dressed to Kill","1946","R.W.Neill"
"JLo26","Mr.~Klein","1977","Losey"
"RWN41","Black Angel","1946","R.W.Neill"
"Z54105","Sleep with Me","1994","Unknown54"
"RaK10","Big Top Pee-Wee","1987","Kleiser"
"IIl10","The Fast and Furious","1954","J.Ireland"
"RaK12","Getting it Right","1989","Kleiser"
"PhK39","The Young Doctors","1961","Karlson"
"Z54100","The Fly II","1988","Unknown54"
"MaH15","Dangerous Beauty","1998","Herskovitz"
"JLo23","A Doll's House","1973","Losey"
"JLo24","Galileo","1974","Losey"
"MaH10","Jack the Bear","1993","Herskovitz"
"KDr10","Paris","1994","Dridi"
"JLo22","The Assination of Trotsky","1972","Losey"
"GrB4","The Final Conflict","1981","G.Baker"
"KDr15","Bye Bye","1996","Dridi"
"CD11","Luv","1967","C.Donner"
"xGr10","The Count of Monte Cristo","1974","Greene"
"CD10","Here we go Round the Mulberry Bush","1967","C.Donner"
"RWN36","The House of Fear","1945","R.W.Neill"
"CD31","The Scarlet Pimpernel","1982","C.Donner"
"Z54110","God's Army","1995","Unknown54"
"RWN38","Pursuit to Algiers","1946","R.W.Neill"
"PhK46","Hornet's Nest","1969","Karlson"
"JLo18","Accident","1967","Losey"
"HuC7","The Night of the Following Day","1969","Cornfield"
"JLo17","Modesty Blaise","1966","Losey"
"RWN34","The Woman in Green","1945","R.W.Neill"
"PhK42","The Silencers","1966","Karlson"
"JLo14","Eva","1962","Losey"
"JLo15","The Sevant","1963","Losey"
"PDu10","Experience Preferred...But Not Essential","1971","Duffell"
"TgD1","The Adventures of Picasso","1980","Danielson"
"CSr9","Antoineta","1982","Saura"
"CSr8","Bodas de Sangre","1981","Saura"
"JoS12","Flatliners","1990","Schumacher"
"JGd2","Contempt","1963","Goddard"
"RWN30","The Pearl of Death","1944","R.W.Neill"
"CSr7","Horas Dulces","1981","Saura"
"JoS10","Cousins","1989","Schumacher"
"JMa30","Asphalt","1929","J.May"
"CSr5","Cria!","1977","Saura"
"CSr4","Elisa, vida mia","1977","Saura"
"WBe10","Dick Tracy","1990","Beatty"
"JoS18","Batman Forever","1995","Schumacher"
"JoS15","The Client","1993","Schumacher"
"JoS16","Falling Down","1993","Schumacher"
"Z3520","The House on the Square","1935","UnYear35"
"JoS13","Dying Young","1991","Schumacher"
"CD29","Charlie Chan and the Curse of the Dragon Queen","1981","C.Donner"
"WBe15","Bulworth","1998","Beatty"
"CD28","The Thief of Bagdad","1981","C.Donner"
"JLo13","The Damned","1961","Losey"
"JMP10","The Bride","1973","Pelissie"
"LuH10","Mysterious Island","1929","Hubbard"
"JLo11","Blind Date","1960","Losey"
"CD22","Vampira","1974","C.Donner"
"ALs10","Android","1982","Lipstadt"
"MR21","Norma Rae","1979","Ritt"
"ACy32","A Trap for Cinderella","1965","Cayatte"
"TgG8","Twelve Monkeys","1977","Gilliam"
"ISz10","Woyzeck","1994","Szazs"
"IvM10","Day Dreams","1934","Montagu"
"MSa16","Holiday Inn","1942","Sandrich"
"JVl10","Angels Die Hard","1971","Viola"
"JLM16","Suddenly, Last Summer","1958","J.L.Mankiewicz"
"MSa19","Here Come the Waves","1944","Sandrich"
"JLM17","Cleopatra","1963","J.L.Mankiewicz"
"ACy38","Verdict","1974","Cayatte"
"MR29","Cross Creek","1983","Ritt"
"SSC1","Friday the 13th","1980","Cunningham"
"ACy34","Die of Loving","1970","Cayatte"
"MR25","Back Roads","1980","Ritt"
"JMa60","The House of Seven Gables","1940","J.May"
"MA13","Zabbriskie Point","1970","Antonioni"
"ACh10","A chinese Ghost Story: The Tsui Hark Animation","1998","A.Chen"
"JLM14","Guys and Dolls","1953","J.L.Mankiewicz"
"JLM15","The Quiet American","1957","J.L.Mankiewicz"
"JLM12","Julius Ceasar","1953","J.L.Mankiewicz"
"MHa10","Kicked in the Head","1997","M.Harrison"
"JLM13","The Barefoot Contessa","1954","J.L.Mankiewicz"
"JLM10","No Way Out","1950","J.L.Mankiewicz"
"JLM11","The Cicero Affair","1952","J.L.Mankiewicz"
"LPo10","Narayana","1920","L.Poirier"
"CD33","A Christmas Carol","1982","C.Donner"
"ACy20","Eye for an Eye","1956","Cayatte"
"MR11","The Spy Who Came in from the Cold","1965","Ritt"
"MR12","Hombre","1967","Ritt"
"RoT20","Ring of Spies","1964","Tronson"
"ACy22","The Mirror has two Faces","1957","Cayatte"
"MR13","The Brotherhood","1968","Ritt"
"CGy10","The Miracle of Love","1987","Gormley"
"MR19","The Front","1976","Ritt"
"ACy29","La Vie Conjugale","1963","Cayatte"
"MGo10","Mrs. Dalloway","1997","Gorris"
"MR14","The Great White Hope","1970","Ritt"
"MR15","The Molly Macguires","1970","Ritt"
"JMa50","Music in the Air","1934","J.May"
"ACy26","The Crossing of the Rhine","1960","Cayatte"
"MR17","Pete 'n Tillie","1972","Ritt"
"SRa5","The Buddy Holly Story","1978","Rash"
"MSa12","Carefree","1938","Sandrich"
"GrC1","Frances","1982","Clifford"
"JLo35","The Trout","1982","Losey"
"TgG1","Monty Python and the Holy Grail","1975","Gilliam"
"JLo30","Steel","1980","Losey"
"GrC5","Gleaming the Cube","1985","Clifford"
"PHw8","Bill and Ted's Excellent Adventure","1991","Hewitt"
"HuF8","Mrs.~Wiggs of the Cabbage Patch","1919","H.Ford"
"MSa10","Shall We Dance","1937","Sandrich"
"CBt3","Killer of Sheep","1977","Burnett"
"MPr4","Boulevard Nights","1979","M.Pressman"
"MPr6","Some Kind of Hero","1981","M.Pressman"
"MPr1","The Bad News Bears in Breaking Training","1977","M.Pressman"
"DnA10","Silver Bullet","1985","Attias"
"SuH2","Children Who Draw Pictures","1956","Hani"
"SuH1","Children in the Classroom","1955","Hani"
"ShI50","Black Rain","1989","Imamura"
"MSr10","L'amour des Femmes","1981","Soutter"
"ShI52","Pigs and Battleships","1991","Imamura"
"AMv10","The Downward Path","1900","A.Marvin"
"ShI55","The Eel","1998","Imamura"
"KCo20","Trial by Combat","1976","Connor"
